id,type,prompt,tokens,answers,is_hard,comment
332,gapFillLetter,,"[{""text"": ""з"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 986, ""text"": ""ы"", ""isCorrect"": false, ""index"": 2, ""task_id"": 332}, {""id"": 984, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 332}, {""id"": 985, ""text"": ""я"", ""isCorrect"": false, ""index"": 4, ""task_id"": 332}, {""id"": 987, ""text"": ""и"", ""isCorrect"": true, ""index"": 1, ""task_id"": 332}]",False,чередование корней им(ин)/а(я)
333,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 989, ""text"": ""я"", ""isCorrect"": false, ""index"": 1, ""task_id"": 333}, {""id"": 990, ""text"": ""ы"", ""isCorrect"": false, ""index"": 3, ""task_id"": 333}, {""id"": 988, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 333}, {""id"": 991, ""text"": ""и"", ""isCorrect"": true, ""index"": 4, ""task_id"": 333}]",False,чередование корней им(ин)/а(я)
334,gapFillLetter,,"[{""text"": ""з"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 994, ""text"": ""ы"", ""isCorrect"": false, ""index"": 3, ""task_id"": 334}, {""id"": 993, ""text"": ""я"", ""isCorrect"": false, ""index"": 2, ""task_id"": 334}, {""id"": 992, ""text"": ""е"", ""isCorrect"": false, ""index"": 4, ""task_id"": 334}, {""id"": 995, ""text"": ""и"", ""isCorrect"": true, ""index"": 1, ""task_id"": 334}]",False,чередование корней им(ин)/а(я)
335,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 996, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 335}, {""id"": 998, ""text"": ""ы"", ""isCorrect"": false, ""index"": 4, ""task_id"": 335}, {""id"": 997, ""text"": ""я"", ""isCorrect"": false, ""index"": 1, ""task_id"": 335}, {""id"": 999, ""text"": ""и"", ""isCorrect"": true, ""index"": 3, ""task_id"": 335}]",False,чередование корней им(ин)/а(я)
336,gapFillLetter,,"[{""text"": ""с"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1003, ""text"": ""и"", ""isCorrect"": true, ""index"": 4, ""task_id"": 336}, {""id"": 1001, ""text"": ""я"", ""isCorrect"": false, ""index"": 2, ""task_id"": 336}, {""id"": 1000, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 336}, {""id"": 1002, ""text"": ""ы"", ""isCorrect"": false, ""index"": 1, ""task_id"": 336}]",False,чередование корней им(ин)/а(я)
337,gapFillLetter,{task_text} (в кулак),"[{""text"": ""с"", ""isBlank"": false}, {""text"": ""ж"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1005, ""text"": ""я"", ""isCorrect"": false, ""index"": 4, ""task_id"": 337}, {""id"": 1007, ""text"": ""и"", ""isCorrect"": true, ""index"": 1, ""task_id"": 337}, {""id"": 1006, ""text"": ""ы"", ""isCorrect"": false, ""index"": 2, ""task_id"": 337}, {""id"": 1004, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 337}]",False,чередование корней им(ин)/а(я)
338,gapFillLetter,,"[{""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""з"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}]","[{""id"": 1011, ""text"": ""и"", ""isCorrect"": true, ""index"": 1, ""task_id"": 338}, {""id"": 1008, ""text"": ""е"", ""isCorrect"": false, ""index"": 4, ""task_id"": 338}, {""id"": 1009, ""text"": ""я"", ""isCorrect"": false, ""index"": 2, ""task_id"": 338}, {""id"": 1010, ""text"": ""ы"", ""isCorrect"": false, ""index"": 3, ""task_id"": 338}]",False,чередование корней им(ин)/а(я)
339,gapFillLetter,{task_text} (кулаки),"[{""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""з"", ""isBlank"": false}, {""text"": ""ж"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1014, ""text"": ""ы"", ""isCorrect"": false, ""index"": 4, ""task_id"": 339}, {""id"": 1015, ""text"": ""и"", ""isCorrect"": true, ""index"": 1, ""task_id"": 339}, {""id"": 1013, ""text"": ""я"", ""isCorrect"": false, ""index"": 3, ""task_id"": 339}, {""id"": 1012, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 339}]",False,чередование корней им(ин)/а(я)
340,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""ю"", ""isBlank"": false}, {""text"": ""щ"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 1018, ""text"": ""ы"", ""isCorrect"": false, ""index"": 4, ""task_id"": 340}, {""id"": 1016, ""text"": ""е"", ""isCorrect"": false, ""index"": 1, ""task_id"": 340}, {""id"": 1019, ""text"": ""и"", ""isCorrect"": true, ""index"": 2, ""task_id"": 340}, {""id"": 1017, ""text"": ""я"", ""isCorrect"": false, ""index"": 3, ""task_id"": 340}]",False,чередование корней им(ин)/а(я)
341,gapFillLetter,,"[{""text"": ""в"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}]","[{""id"": 1021, ""text"": ""я"", ""isCorrect"": false, ""index"": 2, ""task_id"": 341}, {""id"": 1020, ""text"": ""е"", ""isCorrect"": false, ""index"": 4, ""task_id"": 341}, {""id"": 1023, ""text"": ""и"", ""isCorrect"": true, ""index"": 3, ""task_id"": 341}, {""id"": 1022, ""text"": ""ы"", ""isCorrect"": false, ""index"": 1, ""task_id"": 341}]",False,чередование корней им(ин)/а(я)
342,gapFillLetter,{task_text} (бельё),"[{""text"": ""в"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""ж"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1025, ""text"": ""я"", ""isCorrect"": false, ""index"": 3, ""task_id"": 342}, {""id"": 1026, ""text"": ""ы"", ""isCorrect"": false, ""index"": 4, ""task_id"": 342}, {""id"": 1027, ""text"": ""и"", ""isCorrect"": true, ""index"": 1, ""task_id"": 342}, {""id"": 1024, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 342}]",False,чередование корней им(ин)/а(я)
343,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1028, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 343}, {""id"": 1031, ""text"": ""и"", ""isCorrect"": true, ""index"": 4, ""task_id"": 343}, {""id"": 1030, ""text"": ""ы"", ""isCorrect"": false, ""index"": 1, ""task_id"": 343}, {""id"": 1029, ""text"": ""я"", ""isCorrect"": false, ""index"": 3, ""task_id"": 343}]",False,чередование корней им(ин)/а(я)
344,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1035, ""text"": ""и"", ""isCorrect"": true, ""index"": 2, ""task_id"": 344}, {""id"": 1033, ""text"": ""я"", ""isCorrect"": false, ""index"": 1, ""task_id"": 344}, {""id"": 1034, ""text"": ""ы"", ""isCorrect"": false, ""index"": 3, ""task_id"": 344}, {""id"": 1032, ""text"": ""е"", ""isCorrect"": false, ""index"": 4, ""task_id"": 344}]",False,чередование корней им(ин)/а(я)
345,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1039, ""text"": ""и"", ""isCorrect"": true, ""index"": 4, ""task_id"": 345}, {""id"": 1038, ""text"": ""ы"", ""isCorrect"": false, ""index"": 1, ""task_id"": 345}, {""id"": 1037, ""text"": ""я"", ""isCorrect"": false, ""index"": 3, ""task_id"": 345}, {""id"": 1036, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 345}]",False,чередование корней им(ин)/а(я)
346,gapFillLetter,{task_text} (сестру),"[{""text"": ""о"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1041, ""text"": ""я"", ""isCorrect"": false, ""index"": 1, ""task_id"": 346}, {""id"": 1040, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 346}, {""id"": 1043, ""text"": ""и"", ""isCorrect"": true, ""index"": 4, ""task_id"": 346}, {""id"": 1042, ""text"": ""ы"", ""isCorrect"": false, ""index"": 3, ""task_id"": 346}]",False,чередование корней им(ин)/а(я)
347,gapFillLetter,{task_text} (друг),"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""ю"", ""isBlank"": false}, {""text"": ""щ"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 1044, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 347}, {""id"": 1047, ""text"": ""и"", ""isCorrect"": true, ""index"": 2, ""task_id"": 347}, {""id"": 1045, ""text"": ""я"", ""isCorrect"": false, ""index"": 4, ""task_id"": 347}, {""id"": 1046, ""text"": ""ы"", ""isCorrect"": false, ""index"": 1, ""task_id"": 347}]",False,чередование корней им(ин)/а(я)
348,gapFillLetter,(опасное) {task_text},"[{""text"": ""з"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}]","[{""id"": 1051, ""text"": ""и"", ""isCorrect"": true, ""index"": 1, ""task_id"": 348}, {""id"": 1050, ""text"": ""ы"", ""isCorrect"": false, ""index"": 3, ""task_id"": 348}, {""id"": 1049, ""text"": ""я"", ""isCorrect"": false, ""index"": 4, ""task_id"": 348}, {""id"": 1048, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 348}]",False,чередование корней им(ин)/а(я)
349,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1055, ""text"": ""и"", ""isCorrect"": true, ""index"": 2, ""task_id"": 349}, {""id"": 1053, ""text"": ""я"", ""isCorrect"": false, ""index"": 4, ""task_id"": 349}, {""id"": 1052, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 349}, {""id"": 1054, ""text"": ""ы"", ""isCorrect"": false, ""index"": 1, ""task_id"": 349}]",False,чередование корней им(ин)/а(я)
350,gapFillLetter,,"[{""text"": ""в"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 1057, ""text"": ""я"", ""isCorrect"": false, ""index"": 1, ""task_id"": 350}, {""id"": 1058, ""text"": ""ы"", ""isCorrect"": false, ""index"": 3, ""task_id"": 350}, {""id"": 1059, ""text"": ""и"", ""isCorrect"": true, ""index"": 2, ""task_id"": 350}, {""id"": 1056, ""text"": ""е"", ""isCorrect"": false, ""index"": 4, ""task_id"": 350}]",False,чередование корней им(ин)/а(я)
351,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1063, ""text"": ""и"", ""isCorrect"": true, ""index"": 1, ""task_id"": 351}, {""id"": 1060, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 351}, {""id"": 1061, ""text"": ""я"", ""isCorrect"": false, ""index"": 2, ""task_id"": 351}, {""id"": 1062, ""text"": ""ы"", ""isCorrect"": false, ""index"": 4, ""task_id"": 351}]",False,чередование корней им(ин)/а(я)
352,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1064, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 352}, {""id"": 1065, ""text"": ""я"", ""isCorrect"": false, ""index"": 1, ""task_id"": 352}, {""id"": 1066, ""text"": ""ы"", ""isCorrect"": false, ""index"": 2, ""task_id"": 352}, {""id"": 1067, ""text"": ""и"", ""isCorrect"": true, ""index"": 4, ""task_id"": 352}]",False,чередование корней им(ин)/а(я)
353,gapFillLetter,,"[{""text"": ""з"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1069, ""text"": ""я"", ""isCorrect"": false, ""index"": 3, ""task_id"": 353}, {""id"": 1071, ""text"": ""и"", ""isCorrect"": true, ""index"": 4, ""task_id"": 353}, {""id"": 1068, ""text"": ""е"", ""isCorrect"": false, ""index"": 1, ""task_id"": 353}, {""id"": 1070, ""text"": ""ы"", ""isCorrect"": false, ""index"": 2, ""task_id"": 353}]",False,чередование корней им(ин)/а(я)
354,gapFillLetter,,"[{""text"": ""о"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1073, ""text"": ""я"", ""isCorrect"": false, ""index"": 2, ""task_id"": 354}, {""id"": 1075, ""text"": ""и"", ""isCorrect"": true, ""index"": 3, ""task_id"": 354}, {""id"": 1074, ""text"": ""ы"", ""isCorrect"": false, ""index"": 4, ""task_id"": 354}, {""id"": 1072, ""text"": ""е"", ""isCorrect"": false, ""index"": 1, ""task_id"": 354}]",False,чередование корней им(ин)/а(я)
355,gapFillLetter,,"[{""text"": ""в"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1076, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 355}, {""id"": 1079, ""text"": ""и"", ""isCorrect"": true, ""index"": 2, ""task_id"": 355}, {""id"": 1078, ""text"": ""ы"", ""isCorrect"": false, ""index"": 4, ""task_id"": 355}, {""id"": 1077, ""text"": ""я"", ""isCorrect"": false, ""index"": 1, ""task_id"": 355}]",False,чередование корней им(ин)/а(я)
356,gapFillLetter,,"[{""text"": ""з"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""ж"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1080, ""text"": ""е"", ""isCorrect"": false, ""index"": 4, ""task_id"": 356}, {""id"": 1083, ""text"": ""и"", ""isCorrect"": true, ""index"": 2, ""task_id"": 356}, {""id"": 1081, ""text"": ""я"", ""isCorrect"": false, ""index"": 1, ""task_id"": 356}, {""id"": 1082, ""text"": ""ы"", ""isCorrect"": false, ""index"": 3, ""task_id"": 356}]",False,чередование корней им(ин)/а(я)
357,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}]","[{""id"": 1084, ""text"": ""е"", ""isCorrect"": false, ""index"": 1, ""task_id"": 357}, {""id"": 1086, ""text"": ""ы"", ""isCorrect"": false, ""index"": 3, ""task_id"": 357}, {""id"": 1087, ""text"": ""и"", ""isCorrect"": true, ""index"": 2, ""task_id"": 357}, {""id"": 1085, ""text"": ""я"", ""isCorrect"": false, ""index"": 4, ""task_id"": 357}]",False,чередование корней им(ин)/а(я)
358,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""ю"", ""isBlank"": false}, {""text"": ""щ"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 1089, ""text"": ""я"", ""isCorrect"": false, ""index"": 1, ""task_id"": 358}, {""id"": 1090, ""text"": ""ы"", ""isCorrect"": false, ""index"": 4, ""task_id"": 358}, {""id"": 1091, ""text"": ""и"", ""isCorrect"": true, ""index"": 2, ""task_id"": 358}, {""id"": 1088, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 358}]",False,чередование корней им(ин)/а(я)
359,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 1094, ""text"": ""ы"", ""isCorrect"": false, ""index"": 2, ""task_id"": 359}, {""id"": 1095, ""text"": ""и"", ""isCorrect"": true, ""index"": 3, ""task_id"": 359}, {""id"": 1093, ""text"": ""я"", ""isCorrect"": false, ""index"": 1, ""task_id"": 359}, {""id"": 1092, ""text"": ""е"", ""isCorrect"": false, ""index"": 4, ""task_id"": 359}]",False,чередование корней им(ин)/а(я)
360,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1097, ""text"": ""я"", ""isCorrect"": false, ""index"": 3, ""task_id"": 360}, {""id"": 1099, ""text"": ""и"", ""isCorrect"": true, ""index"": 2, ""task_id"": 360}, {""id"": 1096, ""text"": ""е"", ""isCorrect"": false, ""index"": 1, ""task_id"": 360}, {""id"": 1098, ""text"": ""ы"", ""isCorrect"": false, ""index"": 4, ""task_id"": 360}]",False,чередование корней им(ин)/а(я)
361,gapFillLetter,,"[{""text"": ""з"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1101, ""text"": ""я"", ""isCorrect"": false, ""index"": 1, ""task_id"": 361}, {""id"": 1100, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 361}, {""id"": 1103, ""text"": ""и"", ""isCorrect"": true, ""index"": 2, ""task_id"": 361}, {""id"": 1102, ""text"": ""ы"", ""isCorrect"": false, ""index"": 4, ""task_id"": 361}]",False,чередование корней им(ин)/а(я)
362,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1105, ""text"": ""я"", ""isCorrect"": false, ""index"": 2, ""task_id"": 362}, {""id"": 1104, ""text"": ""е"", ""isCorrect"": false, ""index"": 1, ""task_id"": 362}, {""id"": 1107, ""text"": ""и"", ""isCorrect"": true, ""index"": 3, ""task_id"": 362}, {""id"": 1106, ""text"": ""ы"", ""isCorrect"": false, ""index"": 4, ""task_id"": 362}]",False,чередование корней им(ин)/а(я)
363,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""ж"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 1110, ""text"": ""ы"", ""isCorrect"": false, ""index"": 1, ""task_id"": 363}, {""id"": 1108, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 363}, {""id"": 1109, ""text"": ""я"", ""isCorrect"": false, ""index"": 2, ""task_id"": 363}, {""id"": 1111, ""text"": ""и"", ""isCorrect"": true, ""index"": 4, ""task_id"": 363}]",False,чередование корней им(ин)/а(я)
