id,type,prompt,tokens,answers,is_hard,comment
2340,gapFillLetter,,"[{""text"": ""з"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 7964, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2340}, {""id"": 7963, ""text"": ""и"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2340}, {""id"": 7966, ""text"": ""ю"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2340}, {""id"": 7965, ""text"": ""я"", ""isCorrect"": true, ""index"": 3, ""task_id"": 2340}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2341,gapFillLetter,,"[{""text"": ""к"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": true}, {""text"": ""щ"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}]","[{""id"": 7969, ""text"": ""а"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2341}, {""id"": 7967, ""text"": ""ю"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2341}, {""id"": 7968, ""text"": ""у"", ""isCorrect"": true, ""index"": 2, ""task_id"": 2341}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2342,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""щ"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": true}, {""text"": ""щ"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}]","[{""id"": 7972, ""text"": ""у"", ""isCorrect"": true, ""index"": 3, ""task_id"": 2342}, {""id"": 7970, ""text"": ""ю"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2342}, {""id"": 7971, ""text"": ""а"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2342}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2343,gapFillLetter,{task_text} (кузнечики),"[{""text"": ""с"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": true}, {""text"": ""щ"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}]","[{""id"": 7975, ""text"": ""у"", ""isCorrect"": true, ""index"": 3, ""task_id"": 2343}, {""id"": 7973, ""text"": ""ю"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2343}, {""id"": 7974, ""text"": ""а"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2343}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2344,gapFillLetter,,"[{""text"": ""о"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 7976, ""text"": ""я"", ""isCorrect"": true, ""index"": 1, ""task_id"": 2344}, {""id"": 7979, ""text"": ""е"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2344}, {""id"": 7978, ""text"": ""ю"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2344}, {""id"": 7977, ""text"": ""и"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2344}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2345,gapFillLetter,{task_text} (свет),"[{""text"": ""б"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""з"", ""isBlank"": false}, {""text"": ""ж"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 7981, ""text"": ""и"", ""isCorrect"": true, ""index"": 2, ""task_id"": 2345}, {""id"": 7982, ""text"": ""ы"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2345}, {""id"": 7980, ""text"": ""е"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2345}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2346,gapFillLetter,{task_text} (в конфликте),"[{""text"": ""з"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 7983, ""text"": ""у"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2346}, {""id"": 7984, ""text"": ""а"", ""isCorrect"": true, ""index"": 2, ""task_id"": 2346}, {""id"": 7985, ""text"": ""о"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2346}, {""id"": 7986, ""text"": ""е"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2346}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2347,gapFillLetter,{task_text} (воздух),"[{""text"": ""в"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 7990, ""text"": ""е"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2347}, {""id"": 7987, ""text"": ""о"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2347}, {""id"": 7988, ""text"": ""а"", ""isCorrect"": true, ""index"": 2, ""task_id"": 2347}, {""id"": 7989, ""text"": ""у"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2347}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2348,gapFillLetter,{task_text} (мука),"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}]","[{""id"": 7992, ""text"": ""и"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2348}, {""id"": 7994, ""text"": ""ю"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2348}, {""id"": 7991, ""text"": ""е"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2348}, {""id"": 7993, ""text"": ""я"", ""isCorrect"": true, ""index"": 3, ""task_id"": 2348}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2349,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 7997, ""text"": ""ю"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2349}, {""id"": 7995, ""text"": ""и"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2349}, {""id"": 7998, ""text"": ""е"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2349}, {""id"": 7996, ""text"": ""я"", ""isCorrect"": true, ""index"": 2, ""task_id"": 2349}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2350,gapFillLetter,{task_text} (чай),"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 8001, ""text"": ""и"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2350}, {""id"": 8000, ""text"": ""я"", ""isCorrect"": true, ""index"": 2, ""task_id"": 2350}, {""id"": 7999, ""text"": ""ю"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2350}, {""id"": 8002, ""text"": ""е"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2350}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2351,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 8004, ""text"": ""и"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2351}, {""id"": 8003, ""text"": ""е"", ""isCorrect"": true, ""index"": 1, ""task_id"": 2351}, {""id"": 8006, ""text"": ""ё"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2351}, {""id"": 8005, ""text"": ""ю"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2351}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2352,gapFillLetter,,"[{""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}]","[{""id"": 8008, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2352}, {""id"": 8009, ""text"": ""ю"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2352}, {""id"": 8010, ""text"": ""и"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2352}, {""id"": 8007, ""text"": ""я"", ""isCorrect"": true, ""index"": 1, ""task_id"": 2352}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2353,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 8012, ""text"": ""ю"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2353}, {""id"": 8011, ""text"": ""и"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2353}, {""id"": 8014, ""text"": ""е"", ""isCorrect"": true, ""index"": 4, ""task_id"": 2353}, {""id"": 8013, ""text"": ""ё"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2353}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2354,gapFillLetter,,"[{""text"": ""у"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 8015, ""text"": ""ё"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2354}, {""id"": 8017, ""text"": ""е"", ""isCorrect"": true, ""index"": 3, ""task_id"": 2354}, {""id"": 8018, ""text"": ""и"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2354}, {""id"": 8016, ""text"": ""ю"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2354}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2355,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ъ"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 8019, ""text"": ""е"", ""isCorrect"": true, ""index"": 1, ""task_id"": 2355}, {""id"": 8022, ""text"": ""ё"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2355}, {""id"": 8020, ""text"": ""и"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2355}, {""id"": 8021, ""text"": ""ю"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2355}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2356,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 8024, ""text"": ""е"", ""isCorrect"": true, ""index"": 2, ""task_id"": 2356}, {""id"": 8025, ""text"": ""ю"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2356}, {""id"": 8023, ""text"": ""и"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2356}, {""id"": 8026, ""text"": ""ё"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2356}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2357,gapFillLetter,,"[{""text"": ""з"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 8029, ""text"": ""ё"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2357}, {""id"": 8030, ""text"": ""ю"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2357}, {""id"": 8028, ""text"": ""и"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2357}, {""id"": 8027, ""text"": ""е"", ""isCorrect"": true, ""index"": 1, ""task_id"": 2357}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2358,gapFillLetter,,"[{""text"": ""в"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 8031, ""text"": ""ю"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2358}, {""id"": 8034, ""text"": ""и"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2358}, {""id"": 8032, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2358}, {""id"": 8033, ""text"": ""я"", ""isCorrect"": true, ""index"": 3, ""task_id"": 2358}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2359,gapFillLetter,,"[{""text"": ""в"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 8035, ""text"": ""ы"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2359}, {""id"": 8036, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2359}, {""id"": 8037, ""text"": ""и"", ""isCorrect"": true, ""index"": 3, ""task_id"": 2359}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2360,gapFillLetter,{task_text} (морковь),"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""з"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}]","[{""id"": 8040, ""text"": ""а"", ""isCorrect"": true, ""index"": 3, ""task_id"": 2360}, {""id"": 8038, ""text"": ""у"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2360}, {""id"": 8041, ""text"": ""е"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2360}, {""id"": 8039, ""text"": ""о"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2360}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2361,gapFillLetter,,"[{""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 8045, ""text"": ""и"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2361}, {""id"": 8044, ""text"": ""ю"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2361}, {""id"": 8043, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2361}, {""id"": 8042, ""text"": ""я"", ""isCorrect"": true, ""index"": 1, ""task_id"": 2361}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2362,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 8048, ""text"": ""ы"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2362}, {""id"": 8047, ""text"": ""и"", ""isCorrect"": true, ""index"": 2, ""task_id"": 2362}, {""id"": 8046, ""text"": ""е"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2362}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2363,gapFillLetter,,"[{""text"": ""у"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 8051, ""text"": ""а"", ""isCorrect"": true, ""index"": 3, ""task_id"": 2363}, {""id"": 8050, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2363}, {""id"": 8049, ""text"": ""о"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2363}, {""id"": 8052, ""text"": ""у"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2363}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2364,gapFillLetter,,"[{""text"": ""к"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": true}, {""text"": ""щ"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 8054, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2364}, {""id"": 8056, ""text"": ""я"", ""isCorrect"": true, ""index"": 4, ""task_id"": 2364}, {""id"": 8053, ""text"": ""и"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2364}, {""id"": 8055, ""text"": ""ю"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2364}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2365,gapFillLetter,,"[{""text"": ""г"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 8060, ""text"": ""ё"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2365}, {""id"": 8058, ""text"": ""ю"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2365}, {""id"": 8057, ""text"": ""е"", ""isCorrect"": true, ""index"": 1, ""task_id"": 2365}, {""id"": 8059, ""text"": ""и"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2365}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2366,gapFillLetter,{task_text} (от бега),"[{""text"": ""о"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 8061, ""text"": ""е"", ""isCorrect"": true, ""index"": 1, ""task_id"": 2366}, {""id"": 8064, ""text"": ""ё"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2366}, {""id"": 8063, ""text"": ""и"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2366}, {""id"": 8062, ""text"": ""ю"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2366}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2367,gapFillLetter,,"[{""text"": ""у"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}]","[{""id"": 8065, ""text"": ""е"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2367}, {""id"": 8067, ""text"": ""и"", ""isCorrect"": true, ""index"": 3, ""task_id"": 2367}, {""id"": 8066, ""text"": ""ы"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2367}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2368,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 8071, ""text"": ""и"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2368}, {""id"": 8069, ""text"": ""ё"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2368}, {""id"": 8070, ""text"": ""ю"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2368}, {""id"": 8068, ""text"": ""е"", ""isCorrect"": true, ""index"": 1, ""task_id"": 2368}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
2369,gapFillLetter,,"[{""text"": ""с"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": true}, {""text"": ""щ"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}]","[{""id"": 8073, ""text"": ""ю"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2369}, {""id"": 8072, ""text"": ""и"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2369}, {""id"": 8074, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2369}, {""id"": 8075, ""text"": ""я"", ""isCorrect"": true, ""index"": 4, ""task_id"": 2369}]",False,Объяснения в разработке. Но уже скоро тут появятся =)
