id,type,prompt,tokens,answers,is_hard,comment
2055,gapFillLetter,,"[{""text"": ""с"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 6931, ""text"": ""е"", ""isCorrect"": true, ""index"": 2, ""task_id"": 2055}, {""id"": 6933, ""text"": ""ю"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2055}, {""id"": 6930, ""text"": ""ё"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2055}, {""id"": 6932, ""text"": ""и"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2055}]",False,"В слове ""солнечный"" пишется Е, потому что это корень ""солнеч-"" + суффикс ""-н-"".  (Запомните это правило!)"
2056,gapFillLetter,,"[{""text"": ""д"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": false}, {""text"": ""ж"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""к"", ""isBlank"": false}]","[{""id"": 6936, ""text"": ""ю"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2056}, {""id"": 6937, ""text"": ""ё"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2056}, {""id"": 6934, ""text"": ""е"", ""isCorrect"": true, ""index"": 1, ""task_id"": 2056}, {""id"": 6935, ""text"": ""и"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2056}]",False,"Суффикс -ек- пишется потому что,  в косвенных падежах гласная Е исчезает (дружочек — дружочка)."
2057,gapFillLetter,,"[{""text"": ""с"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}]","[{""id"": 6939, ""text"": ""и"", ""isCorrect"": true, ""index"": 2, ""task_id"": 2057}, {""id"": 6938, ""text"": ""ы"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2057}, {""id"": 6940, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2057}]",False,"Существительное с суффиксом -ИНК-.  Пишем -ИНК-,  аналогично ""соломИна"" (суффиксы -ИН- и -К-).  Запоминайте как ""-ИНК-""."
2058,gapFillLetter,{task_text} (участие),"[{""text"": ""д"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}]","[{""id"": 6942, ""text"": ""ю"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2058}, {""id"": 6943, ""text"": ""е"", ""isCorrect"": true, ""index"": 3, ""task_id"": 2058}, {""id"": 6941, ""text"": ""ё"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2058}, {""id"": 6944, ""text"": ""и"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2058}]",False,"В прилагательном дол(е)вый  (корень -дол-)  ""Е"" после корня пишется потому что суффикс ""-ев-"" безударный."
2059,gapFillLetter,,"[{""text"": ""у"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""ё"", ""isBlank"": true}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}]","[{""id"": 6948, ""text"": ""о"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2059}, {""id"": 6946, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2059}, {""id"": 6947, ""text"": ""ё"", ""isCorrect"": true, ""index"": 3, ""task_id"": 2059}, {""id"": 6945, ""text"": ""я"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2059}]",False,"В суффиксе -ЁБ- после шипящих (учЁб-)  под ударением пишется Ё, как и в других отглагольных существительных (например, от ""учить"")."
2060,gapFillLetter,{task_text} (стену рисунками),"[{""text"": ""р"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""з"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 6950, ""text"": ""ю"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2060}, {""id"": 6951, ""text"": ""и"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2060}, {""id"": 6952, ""text"": ""ё"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2060}, {""id"": 6949, ""text"": ""е"", ""isCorrect"": true, ""index"": 1, ""task_id"": 2060}]",False,В 1 лице единственного числа глагола суффикс -ОВА-/-ЕВА- выпадает:  (я малЮ —  я малю).  Поэтому пишем «расмáлюю» с -Ю-.
2061,gapFillLetter,,"[{""text"": ""ч"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 6955, ""text"": ""У"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2061}, {""id"": 6953, ""text"": ""а"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2061}, {""id"": 6956, ""text"": ""о"", ""isCorrect"": true, ""index"": 4, ""task_id"": 2061}, {""id"": 6954, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2061}]",False,В 1 лице единственного числа глагола суффикс -ОВА-/-ЕВА- выпадает:  (я малЮ —  я малю).  Поэтому пишем «расмáлюю» с -Ю-.
2062,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 6957, ""text"": ""а"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2062}, {""id"": 6958, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2062}, {""id"": 6960, ""text"": ""о"", ""isCorrect"": true, ""index"": 4, ""task_id"": 2062}, {""id"": 6959, ""text"": ""У"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2062}]",False,В 1 лице единственного числа глагола суффикс -ОВА-/-ЕВА- выпадает:  (я малЮ —  я малю).  Поэтому пишем «расмáлюю» с -Ю-.
2063,gapFillLetter,,"[{""text"": ""т"", ""isBlank"": false}, {""text"": ""б"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": true}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 6963, ""text"": ""ц"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2063}, {""id"": 6962, ""text"": ""з"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2063}, {""id"": 6961, ""text"": ""с"", ""isCorrect"": true, ""index"": 1, ""task_id"": 2063}]",False,"Прилагательное от ""Тбилиси"" (не заканчивается на -к, -ц, -ч)  пишется с -ск-,  т.к.  краткой формы нет."
2064,gapFillLetter,,"[{""text"": ""я"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": true}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}]","[{""id"": 6965, ""text"": ""ы"", ""isCorrect"": true, ""index"": 2, ""task_id"": 2064}, {""id"": 6964, ""text"": ""и"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2064}, {""id"": 6966, ""text"": ""а"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2064}]",False,"Суффикс ""-ЫШК-"" в существительных после твёрдых согласных и без ударения требует буквы ""Ы"".  (Например,  домик — ы)."
2065,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""г"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}, {""text"": ""щ"", ""isBlank"": true}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}]","[{""id"": 6969, ""text"": ""ш"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2065}, {""id"": 6968, ""text"": ""щ"", ""isCorrect"": true, ""index"": 2, ""task_id"": 2065}, {""id"": 6967, ""text"": ""ч"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2065}]",False,"В слове «гульщик» пишем -ЩИК-, поскольку корень «гуль» не заканчивается на шипящие или свистящие согласные (Д, Т, З, С, Ж)."
2066,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 6970, ""text"": ""е"", ""isCorrect"": true, ""index"": 1, ""task_id"": 2066}, {""id"": 6973, ""text"": ""ё"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2066}, {""id"": 6971, ""text"": ""и"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2066}, {""id"": 6972, ""text"": ""ю"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2066}]",False,"В слове ""повелевать"" пишется Е, так как без суффикса -ВА-  остаётся ""повелеть"" (с буквой Е под ударением).  Ударение на суффиксе -ВА- не влияет на гласную в корне."
2067,gapFillLetter,,"[{""text"": ""д"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": true}]","[{""id"": 6975, ""text"": ""У"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2067}, {""id"": 6976, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2067}, {""id"": 6977, ""text"": ""а"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2067}, {""id"": 6974, ""text"": ""о"", ""isCorrect"": true, ""index"": 1, ""task_id"": 2067}]",False,"Наречие с суффиксом -о- пишется через О, так как оно образовано от прилагательного (прил. + -о = наречие).  Запомните это правило!"
2068,gapFillLetter,,"[{""text"": ""к"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""п"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""к"", ""isBlank"": false}]","[{""id"": 6980, ""text"": ""ы"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2068}, {""id"": 6978, ""text"": ""и"", ""isCorrect"": true, ""index"": 1, ""task_id"": 2068}, {""id"": 6979, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2068}]",False,"Суффикс ""-ИК-"" в существительном ""кирпичик"" пишется потому, что  в косвенных падежах (например, кирпичика) гласная ""И"" сохраняется."
2069,gapFillLetter,,"[{""text"": ""а"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""ю"", ""isBlank"": false}, {""text"": ""м"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 6983, ""text"": ""е"", ""isCorrect"": true, ""index"": 3, ""task_id"": 2069}, {""id"": 6982, ""text"": ""ё"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2069}, {""id"": 6984, ""text"": ""ю"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2069}, {""id"": 6981, ""text"": ""и"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2069}]",False,"В прилагательном «алюминиевый» пишется Е, потому что это безударный суффикс -ЕВ- после корня «алюмини»."
2070,gapFillLetter,,"[{""text"": ""б"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}]","[{""id"": 6988, ""text"": ""ю"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2070}, {""id"": 6985, ""text"": ""е"", ""isCorrect"": true, ""index"": 1, ""task_id"": 2070}, {""id"": 6986, ""text"": ""ё"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2070}, {""id"": 6987, ""text"": ""и"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2070}]",False,"Суффикс -ЕНК- в существительном  пишется потому, что основа исходного слова не оканчивается на -ИН (нет слова «башИна»)."
2071,gapFillLetter,{task_text} (гостей),"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 6990, ""text"": ""и"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2071}, {""id"": 6989, ""text"": ""ё"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2071}, {""id"": 6991, ""text"": ""е"", ""isCorrect"": true, ""index"": 3, ""task_id"": 2071}, {""id"": 6992, ""text"": ""ю"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2071}]",False,"Суффикс -ева- пишется, потому что в 1 лице ед. числа (я потчую) гласная ""е"" пропадает.  Корень — потчев-."
2072,gapFillLetter,,"[{""text"": ""д"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": false}, {""text"": ""х"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": true}]","[{""id"": 6993, ""text"": ""а"", ""isCorrect"": true, ""index"": 1, ""task_id"": 2072}, {""id"": 6996, ""text"": ""е"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2072}, {""id"": 6995, ""text"": ""о"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2072}, {""id"": 6994, ""text"": ""у"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2072}]",False,"Наречие с приставкой ""до-""!  Суффикс ""-а""  пишется согласно правилу: приставка + суффикс.  (Долго.)"
2073,gapFillLetter,,"[{""text"": ""д"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""с"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": true}]","[{""id"": 6997, ""text"": ""о"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2073}, {""id"": 6999, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2073}, {""id"": 7000, ""text"": ""у"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2073}, {""id"": 6998, ""text"": ""а"", ""isCorrect"": true, ""index"": 2, ""task_id"": 2073}]",False,"Наречие с приставкой ""до-""!  Суффикс ""-а""  пишется согласно правилу: приставка + суффикс.  (Долго.)"
2074,gapFillLetter,,"[{""text"": ""к"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""к"", ""isBlank"": false}]","[{""id"": 7001, ""text"": ""е"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2074}, {""id"": 7003, ""text"": ""и"", ""isCorrect"": true, ""index"": 3, ""task_id"": 2074}, {""id"": 7002, ""text"": ""ы"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2074}]",False,"Суффикс -ИК- в слове ""ковшик"" сохраняется во всех падежах (ковшика, ковшом и т.д.).  Поэтому пишется именно так."
2075,gapFillLetter,,"[{""text"": ""в"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 7007, ""text"": ""ю"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2075}, {""id"": 7004, ""text"": ""е"", ""isCorrect"": true, ""index"": 1, ""task_id"": 2075}, {""id"": 7005, ""text"": ""ё"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2075}, {""id"": 7006, ""text"": ""и"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2075}]",False,"В слове «вуалевый» (прил.) пишется Е, поскольку безударный суффикс -ЕВ-  проверяется ударением в однокоренном слове – «вуаль»."
2076,gapFillLetter,,"[{""text"": ""о"", ""isBlank"": true}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}]","[{""id"": 7014, ""text"": ""ё"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2076}, {""id"": 7011, ""text"": ""а"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2076}, {""id"": 7013, ""text"": ""ю"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2076}, {""id"": 7009, ""text"": ""У"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2076}, {""id"": 7008, ""text"": ""е"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2076}, {""id"": 7015, ""text"": ""е"", ""isCorrect"": true, ""index"": 4, ""task_id"": 2076}, {""id"": 7010, ""text"": ""о"", ""isCorrect"": true, ""index"": 3, ""task_id"": 2076}, {""id"": 7012, ""text"": ""и"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2076}]",False,"Суффикс -ЕЧК- в слове ""Олечка"" пишется потому, что основа слова ""Оля"" не имеет суффикса -ИЦ-.  Запомните это правило!"
2077,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""д"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""ц"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}]","[{""id"": 7016, ""text"": ""ы"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2077}, {""id"": 7017, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2077}, {""id"": 7018, ""text"": ""и"", ""isCorrect"": true, ""index"": 3, ""task_id"": 2077}]",False,В глаголе 1-го лица ед. числа (недооцениваю) суффикс -ИВА- сохраняется.  Поэтому в неопределённой форме пишем  «недооценивать».
2078,gapFillLetter,,"[{""text"": ""н"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": true}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}]","[{""id"": 7021, ""text"": ""е"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2078}, {""id"": 7019, ""text"": ""ы"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2078}, {""id"": 7020, ""text"": ""и"", ""isCorrect"": true, ""index"": 2, ""task_id"": 2078}]",False,В форме прошедшего времени (наклеил) сохраняется гласная И из инфинитива (наклеить) перед суффиксом -л-.  Это правило.
2079,gapFillLetter,,"[{""text"": ""к"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""ы"", ""isBlank"": false}, {""text"": ""й"", ""isBlank"": false}]","[{""id"": 7024, ""text"": ""е"", ""isCorrect"": true, ""index"": 3, ""task_id"": 2079}, {""id"": 7025, ""text"": ""ё"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2079}, {""id"": 7022, ""text"": ""и"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2079}, {""id"": 7023, ""text"": ""ю"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2079}]",False,"В слове «коричневатый» буква «Е» — часть неизменяемого суффикса -еватый,  просто нужно запомнить правописание."
2080,gapFillLetter,,"[{""text"": ""с"", ""isBlank"": false}, {""text"": ""т"", ""isBlank"": false}, {""text"": ""у"", ""isBlank"": false}, {""text"": ""п"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}]","[{""id"": 7027, ""text"": ""е"", ""isCorrect"": true, ""index"": 2, ""task_id"": 2080}, {""id"": 7026, ""text"": ""ё"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2080}, {""id"": 7029, ""text"": ""и"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2080}, {""id"": 7028, ""text"": ""ю"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2080}]",False,"Суффикс -ЕЧК- в слове «ступенечка»  —  правильный, потому что слово образовано от «ступень» (без -иц-).  Запомните!"
2081,gapFillLetter,,"[{""text"": ""к"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""ш"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""к"", ""isBlank"": false}]","[{""id"": 7033, ""text"": ""и"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2081}, {""id"": 7032, ""text"": ""ю"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2081}, {""id"": 7031, ""text"": ""е"", ""isCorrect"": true, ""index"": 2, ""task_id"": 2081}, {""id"": 7030, ""text"": ""ё"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2081}]",False,"Суффикс -ЕК- пишется, поскольку в косвенных падежах (например, корешочка)  гласная Е исчезает."
2082,gapFillLetter,,"[{""text"": ""м"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}, {""text"": ""ч"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": true}, {""text"": ""н"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}]","[{""id"": 7034, ""text"": ""У"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2082}, {""id"": 7037, ""text"": ""о"", ""isCorrect"": true, ""index"": 4, ""task_id"": 2082}, {""id"": 7036, ""text"": ""а"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2082}, {""id"": 7035, ""text"": ""е"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2082}]",False,"Существительные с суффиксом -онк- (не от глагола) после шипящих/Ц под ударением пишутся с О.  Например, плащонок."
2083,gapFillLetter,,"[{""text"": ""к"", ""isBlank"": false}, {""text"": ""р"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""ь"", ""isBlank"": false}, {""text"": ""щ"", ""isBlank"": true}, {""text"": ""и"", ""isBlank"": false}, {""text"": ""к"", ""isBlank"": false}]","[{""id"": 7039, ""text"": ""щ"", ""isCorrect"": true, ""index"": 2, ""task_id"": 2083}, {""id"": 7040, ""text"": ""ш"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2083}, {""id"": 7038, ""text"": ""ч"", ""isCorrect"": false, ""index"": 1, ""task_id"": 2083}]",False,"В слове «кровельщик» пишется -ЩИК-, поскольку корень «кровель» не оканчивается на шипящие или свистящие согласные (Д, Т, З, С, Ж)."
2084,gapFillLetter,,"[{""text"": ""п"", ""isBlank"": false}, {""text"": ""о"", ""isBlank"": false}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": false}, {""text"": ""л"", ""isBlank"": false}, {""text"": ""е"", ""isBlank"": true}, {""text"": ""в"", ""isBlank"": false}, {""text"": ""а"", ""isBlank"": false}, {""text"": ""я"", ""isBlank"": false}]","[{""id"": 7044, ""text"": ""ё"", ""isCorrect"": false, ""index"": 4, ""task_id"": 2084}, {""id"": 7041, ""text"": ""е"", ""isCorrect"": true, ""index"": 1, ""task_id"": 2084}, {""id"": 7042, ""text"": ""и"", ""isCorrect"": false, ""index"": 2, ""task_id"": 2084}, {""id"": 7043, ""text"": ""ю"", ""isCorrect"": false, ""index"": 3, ""task_id"": 2084}]",False,"Деепричастие ""повелевая"" от ""повелевать"".  Суффикс -ева- проверяется  основным словом ""повелеть"" (повелЕть).  Ударение падает на Е, значит, пишем Е."
